tweet_id,tweet_text,organization
728832698874212352,In reservation centers booking staff of Ara helps the dallas and innocent passenger doesn't get tickets.,RailMinIndia
728834385626042368,Unaccounted 1500cr blackmoney flushed outofcountry by monarchuniversaldevlprs DoubleSale.,IncomeTaxIndia
728834490643025920,Corrupt Beet in-charge sunlight colony takes 3500pm bribe from hawkers compelling them 2 charge additional amount from customers.,DelhiPolice
728834814829158400,Dialed 100 2 complaint against corrupt officer of sunlight colony. Officer hangs up d call with out listening details.,DelhiPolice
728835188289998849,Please look into the matter.,RailMinIndia
728836974652628992,Indian railways attracts Rs 42 000-crore FDI: Govt via NMApp.,RailMinIndia
728839137835384832,Here are few suggestions for Indian Railways. Please check the image.,RailMinIndia
728840833315815424,Centre speeds up paying IT refund.,IncomeTaxIndia
728845164484112385,Why are all roads leading to Race Course Road closed. Does anybody care about the common man caught in this traffic mess,dtptraffic
728847896498429952,At Shahdara Metro Station gate 1. No lady constable available. Kindly look into this. No complaint book available at station.,DelhiPolice
728850335935172608,1. A person died today by coming under train. 2. Two RPF police taking bribe from veg-seller.,RailMinIndia
728850792552091648,When will the notification be published for the departmental examinations for Income Tax Officers 2016.,IncomeTaxIndia
728851427422953472,Traffic in Delhi at its chaotic best. Traffic jams are the order of the day! Sonia Ke Maun Modi.,dtptraffic
728852650473590784,Do you have toll free number with whom ( humans) I can talk. I do not want to talk to IVR?,IncomeTaxIndia
728857808515547140,Apart from having an All India Class Composition- also trains other SO of AGMUT-DANIPS cadre.,DelhiPolice
728860748215095296,Avl in 3ac. Fare 3500+. How can avg indian pay so much. Premium train tariff need rethink. Dare should d sme cap(2/2).,RailMinIndia
728861789073592320,Cops Super Mom Please send your selfie with your mother to pay tributes to her this. Mothers Day.,DelhiPolice
728862705843462146,Safeguard your Income Tax E-Filing Account - Read to know how:.,IncomeTaxIndia
728863633913090048,Sir I also convinced Court last month that in YOUR tenure slept and IGNORED my important compliant.,DelhiPolice
728865738803560448,I mean what exactly is watching from this angle?,DelhiPolice
728868767015505920,,DelhiPolice
728872913051344896,Horrible condition at Dli (old Delhi) railway station. No fans working in PF 9-10 in this heat.,RailMinIndia
728874441531252736,Cleaning not done properly in Shatabdi Express from Mysore to Bangalore Train no: 12008 coach C7.,RailMinIndia
728874585958002688,Dear! Please take a note. It is a serious matter. Threatening to a Modi Bhakt,DelhiPolice
728875797788786688,Retweeted Simran à¤®à¥à¤¦à¥à¤­à¤à¥à¤¤ ( Dear! Please take a note. It is a serious.,DelhiPolice
728876344780722176,Thank you for not helping us in any way. Our expensive things got stolen at 5pm and none of you helped.,DelhiPolice
728876765712678913,Does the auto charge minute of 25 in delhi or is this new kind of loot,DelhiPolice
728881627120713729,Vishal cinema red light rajouri garden not working. Big jam.,dtptraffic
728883076948856832,Sir when will work of laying orai mahoba rail line will start.,RailMinIndia
728883177578745856,Hey is it our newsletter? If not Do something about it,DelhiPolice
728885860616167429,SCR Sports Association carried out Shramdaan at Railway Sports Complex Secunderabad.,RailMinIndia
728886169539215360,Signal at Lodi Road dyal singh college intersection is not working. Traffic messy and dangerous. Do the needful.,dtptraffic
728886940473425920,Know d REALITY behind Arrest of Sant Asaram Bapu Ji in a Bogus Case! Watch. EyeOpenerVideo BlindFaith.,DelhiPolice
728888158289416193,Indian Railways attracts Rs 42 000 crore FDI: Govt via.,RailMinIndia
728888564507906048,Thank railway team 4 set up water at the moment. Machine in Jabalpur. Station.,RailMinIndia
728890037077577728,Railways Promoting Advertisements of Baba's and Tantriks inside sealdah station.,RailMinIndia
728890208825937920,Sir I am taking my massi for heart treatment to Delhi our PNR 241-7965626 Jammu rajdhani 2ac. Agent is asking.,RailMinIndia
728897932263464961,"Delhi Court summons Arvind Kejriwal for using derogatory word 'thulla' for Kejriwal to appear before the court on 14Th July"".",DelhiPolice
728899880568029184,Dear too much traffic on Rohtak road from Liberty towards Anand parbat. Been 30 minutes stuck there. Traffic police not serious.,dtptraffic
728900166514712581,We support but it's more interest in challans then clearing traffic and getting people to follow rules.,dtptraffic
728900337298452480,Non working escalator at habibganj station. Is it a model station?,RailMinIndia
728900374023778304,AK 420 to appear in court for calling personnel- 'thulla'. Send him to 1 week special branch remand.,DelhiPolice
728901784295616512,What kind of number is this. Any body who take action for this VIP vehicle.,dtptraffic
728911912910659585,I am not getting seat PNR-6450117156 Trn:12557Dt:07-05-2016 from bmi to ANVT Cls:3A P1-RC B3 47 Chart Prepared.,RailMinIndia
728912715868078080,Releases 4 terror suspects who were detained on May 4.,DelhiPolice
728918781641117696,- pan card photo defaced applied to renew acknowledged N 881020221442340 its deleted /deactivated strange support parent looking.,IncomeTaxIndia
728919295585980417,19059 start from station but rare on time in BH. Dlyd by 1hr tdy and 139 and trn rung status showing it rit time Tough Luck too:10.,RailMinIndia
728919658498134017,- I pay Rs 60000/pm as IT. Application for renewal pancard photo defaced it's deleted support activation parent looking.,IncomeTaxIndia
728923038566088704,Sonia Kick Ass Laughing a little Kejriwal summoned by court for his remark on as Thulla.,DelhiPolice
728923465504411648,Please investigate and interrogate him.,IncomeTaxIndia
728929343880232961,My father is admit in hospital but there is a big problem. The samaroh happen in front of hospital.,DelhiPolice
728930502233591808,Sir International andDomestic tourist are frequently visiting here. Last some years terrorist activities found in city.,RailMinIndia
728931007601090560,Delhi court summons for âthullaâ remark against.,DelhiPolice
728935224663486464,Sir This is very good to see now water ATM available at station. Please provide water ATM in train coach also.,RailMinIndia
728935751736561664,Can this be investigated?,DelhiPolice
728936794474090498,Delhi Court summons for. Thulla Remark.,DelhiPolice
728938867038916608,Offence without Place - janakpuri West Date - 7/5/16 Time - 18:46,dtptraffic
728939285202657281,Is there any means by which one can file online fir against abusement and harassment in delhi? Jai hind.,DelhiPolice
728939640414212098,Word 'thulla' used by CM for who dedicate their entire lives to maintain law and order in Delhi. Stop Abusing.,DelhiPolice
728939757649072128,Offence without Place - janakpuri West Date - 7/5/16 Time - 18:49,dtptraffic
728940770888028160,150 Mobile recovered by. Owners can contact now,DelhiPolice
728947866513899525,Toilets very dirty in dell bangalore Rajdhani started 6/5/2016 coach A5. Staff not listening. Please help ASAP.,RailMinIndia
728950019114471424,Sir pathetic condition of toilets in coach S3 in train number 15960. Sad state no hygiene swac ch bharat? Pnr: 655-0402313.,RailMinIndia
728956407165259777,Any news about Poorva getting 130 kmph clearance in HWH-MGS stretch,RailMinIndia
728956659872063492,Releases Four Je M Terror Suspects. Terrorism.,DelhiPolice
728957650654760960,Huge traffic jam on mother dairy road last one hour. No traffic police man is there.,dtptraffic
728962594799800321,Is thinking he will be CM forever! Once he is out the police will show him their powers!,DelhiPolice
728971916208275457,Release four terror suspects.,DelhiPolice
728973073337221120,Know d REALITY behind Arrest of Sant Asaram Bapu Ji in a Bogus Case! Watch. EyeOpenerVideo BlindFaith.,DelhiPolice
728976610410508288,My parents travelling from HWH to Indore by train 22912 in coach B2 PNR-6654869282. Dre is no water. Please do needful.,RailMinIndia
728978795873492992,My pnr is 6652346197 in train no 12948-S10 seat no 61. In my coach door locks not available in both toilet inside.,RailMinIndia
728980939515236355,I'm back on same train. Issue known. Not fixed. No cribbing but should have mechanics in stations. Paid for AC but no AC. (too).,RailMinIndia
728984914843074560,Files status report on complaint against.,DelhiPolice
728990603858432000,Sir is there any update for conversion of train 51813 and 54157 into menu train.,RailMinIndia
728993957036720132,When will this start in delhi? Our complaints are not even looked into in respective police stations.,DelhiPolice
728995155080925184,12312 detention again at MZP-MGS. Daily routine.,RailMinIndia
729002782330654720,Medical aid needed on train no 13133 coach S2 My copassenger person is bleeding. Please help.,RailMinIndia
729012335000485888,There has been no info about Train Number 14661 at Jaipur Station and No Officials on Enquiry booth please help.,RailMinIndia
729012563850072065,He is ola cab driver and molested my friend's friend. Catch him. Spread the word.,DelhiPolice
729016105445015553,Will take running man challenge!,DelhiPolice
729019242473914369,Dear sir over crowd of waiting ticket in sleeper couch s1 train no. 15667.,RailMinIndia
729020647100289026,But please do something to reduce or curtail theft in sleeper coach.,RailMinIndia
729050192457031680,Uttam Nagar traffic. Traffic,dtptraffic
729092081642287104,Thanks for super internet WiFi connection at Allahabad station.,RailMinIndia
729097565828993024,Take care demand Rs 200 bribe becoz I travel in Sleeper coach with GN ticket Sachkhand express.,RailMinIndia
729099092979146756,The flush button is not available in its toilet. Please repair it. My contact no. Is 9721097960.,RailMinIndia
729119014857801728,Train no. 12906 at HWH. Picture taken while traveling to Station.,RailMinIndia
729127752306184192,Degree Dialogues Shame on your on calling personnel as thulla. If CM won't respect police so will the citizen.,DelhiPolice
729130858196574212,East district police well job done by you by removing encroachment. Thanks NGT.,dtptraffic
729135259070013440,Sir need a lot of development handling management in Howrah railway division.,RailMinIndia
