tweet_id,organization,cleaned_tweet
728800863020441600,nepalpolice,"""section144 imposed in sansad area. why congress were not fined? r they above law"
728802283601854464,nepalpolice,just received this achedin mail. if someone wants 8 million dollars plus contact this lady? cc.
728802450287661056,nepalpolice,and1 more being detained by as were raising voice against. sonia ke maun modi.
728803424431579136,trafficpolicenepal,drive from isbt to rohini is smooth on outer ring road. however the u-turn for rohini court can be better managed by.
728803876262969344,trafficpolicenepal,great weekend bollywood reviews by. traffic. 1920. one nightstand.
728816367684587521,nepalpolice,and1 more being detained by as were raising voice against. soniakemaunmodi.
728826938324832257,trafficpolicenepal,heavy traffic at south avenue teen murti shanti path
728829482761588736,trafficpolicenepal,a kilometre long line of cars on rohtak road from paschim vihar to punjabi bagh.
728834385626042368,irdnepal,unaccounted 1500cr blackmoney flushed outofcountry by monarchuniversaldevlprs doublesale.
728834490643025920,nepalpolice,corrupt beet in-charge sunlight colony takes 3500pm bribe from hawkers compelling them 2 charge additional amount from customers.
728834814829158400,nepalpolice,dialed 100 2 complaint against corrupt officer of sunlight colony. officer hangs up d call with out listening details.
728840833315815424,irdnepal,centre speeds up paying it refund.
728845164484112385,trafficpolicenepal,why are all roads leading to race course road closed. does anybody care about the common man caught in this traffic mess
728847896498429952,nepalpolice,at shahdara metro station gate 1. no lady constable available. kindly look into this. no complaint book available at station.
728850792552091648,irdnepal,when will the notification be published for the departmental examinations for income tax officers 2016.
728852650473590784,irdnepal,do you have toll free number with whom ( humans) i can talk. i do not want to talk to ivr?
728861789073592320,nepalpolice,cops super mom please send your selfie with your mother to pay tributes to her this. mothers day.
728862705843462146,irdnepal,safeguard your income tax e-filing account - read to know how:.
728863633913090048,nepalpolice,sir i also convinced court last month that in your tenure slept and ignored my important compliant.
728865738803560448,nepalpolice,i mean what exactly is watching from this angle?
728874585958002688,nepalpolice,dear! please take a note. it is a serious matter. threatening to a modi bhakt
728875797788786688,nepalpolice,retweeted simran à¤®à¥à¤¦à¥à¤­à¤à¥à¤¤ ( dear! please take a note. it is a serious.
728876344780722176,nepalpolice,thank you for not helping us in any way. our expensive things got stolen at 5pm and none of you helped.
728881627120713729,trafficpolicenepal,vishal cinema red light rajouri garden not working. big jam.
728883177578745856,nepalpolice,hey is it our newsletter? if not do something about it
728886169539215360,trafficpolicenepal,signal at lodi road dyal singh college intersection is not working. traffic messy and dangerous. do the needful.
728886940473425920,nepalpolice,know d reality behind arrest of sant asaram bapu ji in a bogus case! watch. eyeopenervideo blindfaith.
728899880568029184,trafficpolicenepal,dear too much traffic on rohtak road from liberty towards anand parbat. been 30 minutes stuck there. traffic police not serious.
728900166514712581,trafficpolicenepal,we support but it's more interest in challans then clearing traffic and getting people to follow rules.
728900374023778304,nepalpolice,ak 420 to appear in court for calling personnel- 'thulla'. send him to 1 week special branch remand.
728901784295616512,trafficpolicenepal,what kind of number is this. any body who take action for this vip vehicle.
728912715868078080,nepalpolice,releases 4 terror suspects who were detained on may 4.
728923038566088704,nepalpolice,sonia kick ass laughing a little kejriwal summoned by court for his remark on as thulla.
728923465504411648,irdnepal,please investigate and interrogate him.
728929343880232961,nepalpolice,my father is admit in hospital but there is a big problem. the samaroh happen in front of hospital.
728935751736561664,nepalpolice,can this be investigated?
728938867038916608,trafficpolicenepal,offence without place - janakpuri west date - 7/5/16 time - 18:46
728939757649072128,trafficpolicenepal,offence without place - janakpuri west date - 7/5/16 time - 18:49
728940770888028160,nepalpolice,150 mobile recovered by. owners can contact now
728956659872063492,nepalpolice,releases four je m terror suspects. terrorism.
728957650654760960,trafficpolicenepal,huge traffic jam on mother dairy road last one hour. no traffic police man is there.
728962594799800321,nepalpolice,is thinking he will be cm forever! once he is out the police will show him their powers!
728971916208275457,nepalpolice,release four terror suspects.
728973073337221120,nepalpolice,know d reality behind arrest of sant asaram bapu ji in a bogus case! watch. eyeopenervideo blindfaith.
728984914843074560,nepalpolice,files status report on complaint against.
729012563850072065,nepalpolice,he is ola cab driver and molested my friend's friend. catch him. spread the word.
729016105445015553,nepalpolice,will take running man challenge!
729050192457031680,trafficpolicenepal,uttam nagar traffic. traffic
729127752306184192,nepalpolice,degree dialogues shame on your on calling personnel as thulla. if cm won't respect police so will the citizen.
729130858196574212,trafficpolicenepal,east district police well job done by you by removing encroachment. thanks ngt.
729138029466517504,trafficpolicenepal,buses stuck inside isbt for the last 20minutes. can anybody help clear the traffic?
729152311759667200,nepalpolice,dear sir please look into the fraudulent recruitment process of ranbaxy.
729153670693179392,nepalpolice,a weak that stands by refuses to prevent investigate act on ongoing criminal gangs?
729157145904680960,nepalpolice,acb and control has taken away so made toothless. you can see miracle in punjab. wait 4 sometime.
729158145646284800,trafficpolicenepal,is waiting for another rape in illegal genie? application.
729171438100348928,trafficpolicenepal,lalaji24x7 wish you a happy mother day.
729177756697657344,nepalpolice,some people still have the shamelessness to beat their trumpet about being corruption free.
729184914663313412,irdnepal,monarch universal builders cheated us by usurping our money politicians blackmoney funded projects.
729189815032414209,nepalpolice,i would like to complain about the inspector who was there at the protest today at karan singh tanwars house he was totally.
729190145543569408,nepalpolice,rude and he was talking like he is the pmo and every body in this country is criminal. we are the respected tax payers and.
729191226558255104,nepalpolice,i was stunned with the way of his asking us why have to build your muscles why are you wearing glasses as if we are dacoits.
729191917913788420,nepalpolice,his power and authority he was trying to exploit and extort money.
729192539228651521,nepalpolice,the inspector name was jagdish kumar.
729194362043666432,nepalpolice,sir - below an offensive tweet attacking a woman's modesty. kindly do the needful. thank you.
729207953853571072,trafficpolicenepal,school cabs mein jagah se zyada bache and no first aid keep in touch fire extinguishers. team kill action.
729212081480683520,nepalpolice,the place was motibagh and timing was 11:00 am.
729216013263216640,nepalpolice,dear instead of fighting petty cases in court against call me if you could concentrate on policing please!
729216228527591424,nepalpolice,what is this
729218060272455680,nepalpolice,sir please help me to recover my phone and update this emi no in servicelans.
729218120200663040,trafficpolicenepal,kindly address the problem of illegal parking on ss mota singh marg janakpuri. take strict action as soon as possible.
